X:Vel_TX-Body2-Model1(m/s),Y:Vel_TX-Body2-Model1(m/s),Y:Vel_TY-Body2-Model1(m/s),Y:Vel_TZ-Body2-Model1(m/s)
0.31025300,-0.57625424,-2.0596463,0.0000000
0.31125300,-0.58162757,-2.0651054,0.0000000
0.31225300,-0.58703077,-2.0705463,0.0000000
0.31325300,-0.59246385,-2.0759688,0.0000000
0.31425300,-0.59792681,-2.0813727,0.0000000
0.31525300,-0.60341967,-2.0867579,0.0000000
0.31625300,-0.60894242,-2.0921242,0.0000000
0.31725300,-0.61449508,-2.0974714,0.0000000
0.31825300,-0.62007764,-2.1027995,0.0000000
0.31925300,-0.62569010,-2.1081083,0.0000000
0.32025300,-0.63133247,-2.1133975,0.0000000
0.32125300,-0.63700473,-2.1186671,0.0000000
0.32225300,-0.64270690,-2.1239168,0.0000000
0.32325300,-0.64843897,-2.1291466,0.0000000
0.32425300,-0.65420092,-2.1343562,0.0000000
0.32525300,-0.65999276,-2.1395456,0.0000000
0.32625300,-0.66581447,-2.1447144,0.0000000
0.32725300,-0.67166604,-2.1498627,0.0000000
0.32825300,-0.67754748,-2.1549901,0.0000000
0.32925300,-0.68345875,-2.1600967,0.0000000
0.33025300,-0.68939985,-2.1651821,0.0000000
0.33125300,-0.69537076,-2.1702462,0.0000000
0.33225300,-0.70137148,-2.1752889,0.0000000
0.33325300,-0.70740197,-2.1803100,0.0000000
0.33425300,-0.71346222,-2.1853093,0.0000000
0.33525300,-0.71955221,-2.1902868,0.0000000
0.33625300,-0.72567192,-2.1952421,0.0000000
0.33725300,-0.73182132,-2.2001751,0.0000000
0.33825300,-0.73800039,-2.2050858,0.0000000
0.33925300,-0.74420911,-2.2099738,0.0000000
0.34025300,-0.75044744,-2.2148391,0.0000000
0.34125300,-0.75671536,-2.2196815,0.0000000
0.34225300,-0.76301283,-2.2245008,0.0000000
0.34325300,-0.76933982,-2.2292968,0.0000000
0.34425300,-0.77569631,-2.2340694,0.0000000
0.34525300,-0.78208225,-2.2388184,0.0000000
0.34625300,-0.78849761,-2.2435437,0.0000000
0.34725300,-0.79494235,-2.2482450,0.0000000
0.34825300,-0.80141643,-2.2529223,0.0000000
0.34925300,-0.80791981,-2.2575753,0.0000000
0.35025300,-0.81445244,-2.2622038,0.0000000
0.35125300,-0.82101429,-2.2668078,0.0000000
0.35225300,-0.82760531,-2.2713869,0.0000000
0.35325300,-0.83422545,-2.2759412,0.0000000
0.35425300,-0.84087466,-2.2804703,0.0000000
0.35525300,-0.84755290,-2.2849741,0.0000000
0.35625300,-0.85426010,-2.2894525,0.0000000
0.35725300,-0.86099623,-2.2939053,0.0000000
0.35825300,-0.86776121,-2.2983323,0.0000000
0.35925300,-0.87455501,-2.3027333,0.0000000
0.36025300,-0.88137755,-2.3071082,0.0000000
0.36125300,-0.88822878,-2.3114568,0.0000000
0.36225300,-0.89510864,-2.3157789,0.0000000
0.36325300,-0.90201706,-2.3200743,0.0000000
0.36425300,-0.90895399,-2.3243430,0.0000000
0.36525300,-0.91591935,-2.3285846,0.0000000
0.36625300,-0.92291308,-2.3327991,0.0000000
0.36725300,-0.92993512,-2.3369863,0.0000000
0.36825300,-0.93698538,-2.3411459,0.0000000
0.36925300,-0.94406380,-2.3452779,0.0000000
0.37025300,-0.95117030,-2.3493821,0.0000000
0.37125300,-0.95830481,-2.3534582,0.0000000
0.37225300,-0.96546726,-2.3575061,0.0000000
0.37325300,-0.97265755,-2.3615257,0.0000000
0.37425300,-0.97987562,-2.3655167,0.0000000
0.37525300,-0.98712138,-2.3694791,0.0000000
0.37625300,-0.99439475,-2.3734125,0.0000000
0.37725300,-1.0016956,-2.3773169,0.0000000
0.37825300,-1.0090240,-2.3811921,0.0000000
0.37925300,-1.0163797,-2.3850379,0.0000000
0.38025300,-1.0237626,-2.3888542,0.0000000
0.38125300,-1.0311727,-2.3926407,0.0000000
0.38225300,-1.0386099,-2.3963973,0.0000000
0.38325300,-1.0460740,-2.4001239,0.0000000
0.38425300,-1.0535651,-2.4038201,0.0000000
0.38525300,-1.0610829,-2.4074860,0.0000000
0.38625300,-1.0686274,-2.4111213,0.0000000
0.38725300,-1.0761985,-2.4147259,0.0000000
0.38825300,-1.0837960,-2.4182995,0.0000000
0.38925300,-1.0914200,-2.4218420,0.0000000
0.39025300,-1.0990702,-2.4253532,0.0000000
0.39125300,-1.1067465,-2.4288330,0.0000000
0.39225300,-1.1144490,-2.4322813,0.0000000
0.39325300,-1.1221773,-2.4356977,0.0000000
0.39425300,-1.1299315,-2.4390822,0.0000000
0.39525300,-1.1377114,-2.4424346,0.0000000
0.39625300,-1.1455169,-2.4457547,0.0000000
0.39725300,-1.1533479,-2.4490424,0.0000000
0.39825300,-1.1612042,-2.4522974,0.0000000
0.39925300,-1.1690857,-2.4555197,0.0000000
0.40025300,-1.1769924,-2.4587090,0.0000000
0.40125300,-1.1849241,-2.4618652,0.0000000
0.40225300,-1.1928806,-2.4649882,0.0000000
0.40325300,-1.2008618,-2.4680777,0.0000000
0.40425300,-1.2088677,-2.4711336,0.0000000
0.40525300,-1.2168980,-2.4741557,0.0000000
0.40625300,-1.2249527,-2.4771438,0.0000000
0.40725300,-1.2330315,-2.4800979,0.0000000
0.40825300,-1.2411345,-2.4830177,0.0000000
0.40925300,-1.2492613,-2.4859031,0.0000000
0.41025300,-1.2574120,-2.4887539,0.0000000
0.41125300,-1.2655862,-2.4915699,0.0000000
0.41225300,-1.2737840,-2.4943510,0.0000000
0.41325300,-1.2820052,-2.4970971,0.0000000
0.41425300,-1.2902496,-2.4998079,0.0000000
0.41525300,-1.2985170,-2.5024833,0.0000000
0.41625300,-1.3068073,-2.5051231,0.0000000
0.41725300,-1.3151204,-2.5077273,0.0000000
0.41825300,-1.3234562,-2.5102955,0.0000000
0.41925300,-1.3318143,-2.5128278,0.0000000
0.42025300,-1.3401948,-2.5153238,0.0000000
0.42125300,-1.3485974,-2.5177835,0.0000000
0.42225300,-1.3570220,-2.5202067,0.0000000
0.42325300,-1.3654684,-2.5225933,0.0000000
0.42425300,-1.3739364,-2.5249431,0.0000000
0.42525300,-1.3824260,-2.5272559,0.0000000
0.42625300,-1.3909369,-2.5295315,0.0000000
0.42725300,-1.3994689,-2.5317699,0.0000000
0.42825300,-1.4080219,-2.5339709,0.0000000
0.42925300,-1.4165957,-2.5361344,0.0000000
0.43025300,-1.4251902,-2.5382601,0.0000000
0.43125300,-1.4338052,-2.5403479,0.0000000
0.43225300,-1.4424404,-2.5423978,0.0000000
0.43325300,-1.4510957,-2.5444094,0.0000000
0.43425300,-1.4597710,-2.5463828,0.0000000
0.43525300,-1.4684660,-2.5483177,0.0000000
0.43625300,-1.4771807,-2.5502140,0.0000000
0.43725300,-1.4859146,-2.5520716,0.0000000
0.43825300,-1.4946678,-2.5538903,0.0000000
0.43925300,-1.5034401,-2.5556700,0.0000000
0.44025300,-1.5122311,-2.5574105,0.0000000
0.44125300,-1.5210408,-2.5591116,0.0000000
0.44225300,-1.5298689,-2.5607734,0.0000000
0.44325300,-1.5387152,-2.5623955,0.0000000
0.44425300,-1.5475797,-2.5639780,0.0000000
0.44525300,-1.5564619,-2.5655205,0.0000000
0.44625300,-1.5653619,-2.5670231,0.0000000
0.44725300,-1.5742793,-2.5684855,0.0000000
0.44825300,-1.5832139,-2.5699077,0.0000000
0.44925300,-1.5921657,-2.5712895,0.0000000
0.45025300,-1.6011342,-2.5726307,0.0000000
0.45125300,-1.6101194,-2.5739313,0.0000000
0.45225300,-1.6191211,-2.5751911,0.0000000
0.45325300,-1.6281390,-2.5764100,0.0000000
0.45425300,-1.6371729,-2.5775879,0.0000000
0.45525300,-1.6462226,-2.5787246,0.0000000
0.45625300,-1.6552880,-2.5798200,0.0000000
0.45725300,-1.6643687,-2.5808740,0.0000000
0.45825300,-1.6734645,-2.5818864,0.0000000
0.45925300,-1.6825754,-2.5828572,0.0000000
0.46025300,-1.6917009,-2.5837862,0.0000000
0.46125300,-1.7008410,-2.5846733,0.0000000
0.46225300,-1.7099953,-2.5855184,0.0000000
0.46325300,-1.7191638,-2.5863214,0.0000000
0.46425300,-1.7283460,-2.5870821,0.0000000
0.46525300,-1.7375419,-2.5878005,0.0000000
0.46625300,-1.7467512,-2.5884764,0.0000000
0.46725300,-1.7559736,-2.5891097,0.0000000
0.46825300,-1.7652090,-2.5897003,0.0000000
0.46925300,-1.7744571,-2.5902481,0.0000000
0.47025300,-1.7837176,-2.5907530,0.0000000
0.47125300,-1.7929904,-2.5912149,0.0000000
0.47225300,-1.8022752,-2.5916337,0.0000000
0.47325300,-1.8115718,-2.5920093,0.0000000
0.47425300,-1.8208798,-2.5923415,0.0000000
0.47525300,-1.8301992,-2.5926304,0.0000000
0.47625300,-1.8395296,-2.5928757,0.0000000
0.47725300,-1.8488709,-2.5930773,0.0000000
0.47825300,-1.8582226,-2.5932353,0.0000000
0.47925300,-1.8675848,-2.5933495,0.0000000
0.48025300,-1.8769570,-2.5934197,0.0000000
0.48125300,-1.8863390,-2.5934460,0.0000000
0.48225300,-1.8957306,-2.5934282,0.0000000
0.48325300,-1.9051316,-2.5933662,0.0000000
0.48425300,-1.9145416,-2.5932600,0.0000000
0.48525300,-1.9239605,-2.5931094,0.0000000
0.48625300,-1.9333879,-2.5929144,0.0000000
0.48725300,-1.9428237,-2.5926749,0.0000000
0.48825300,-1.9522676,-2.5923907,0.0000000
0.48925300,-1.9617193,-2.5920620,0.0000000
0.49025300,-1.9711786,-2.5916885,0.0000000
0.49125300,-1.9806452,-2.5912701,0.0000000
0.49225300,-1.9901188,-2.5908069,0.0000000
0.49325300,-1.9995992,-2.5902987,0.0000000
0.49425300,-2.0090862,-2.5897454,0.0000000
0.49525300,-2.0185794,-2.5891471,0.0000000
0.49625300,-2.0280787,-2.5885035,0.0000000
0.49725300,-2.0375837,-2.5878148,0.0000000
0.49825300,-2.0470942,-2.5870807,0.0000000
0.49925300,-2.0566099,-2.5863012,0.0000000
0.50025300,-2.0661305,-2.5854763,0.0000000
0.50125300,-2.0756559,-2.5846060,0.0000000
0.50225300,-2.0851856,-2.5836901,0.0000000
0.50325300,-2.0947196,-2.5827285,0.0000000
0.50425300,-2.1042574,-2.5817214,0.0000000
0.50525300,-2.1137988,-2.5806685,0.0000000
0.50625300,-2.1233435,-2.5795698,0.0000000
0.50725300,-2.1328914,-2.5784254,0.0000000
0.50825300,-2.1424420,-2.5772351,0.0000000
0.50925300,-2.1519951,-2.5759989,0.0000000
0.51025300,-2.1615505,-2.5747167,0.0000000
0.51125300,-2.1711079,-2.5733886,0.0000000
0.51225300,-2.1806670,-2.5720144,0.0000000
0.51325300,-2.1902275,-2.5705942,0.0000000
0.51425300,-2.1997891,-2.5691279,0.0000000
0.51525300,-2.2093516,-2.5676155,0.0000000
0.51625300,-2.2189147,-2.5660569,0.0000000
0.51725300,-2.2284782,-2.5644521,0.0000000
0.51825300,-2.2380416,-2.5628010,0.0000000
0.51925300,-2.2476048,-2.5611038,0.0000000
0.52025300,-2.2571675,-2.5593602,0.0000000
0.52125300,-2.2667294,-2.5575704,0.0000000
0.52225300,-2.2762902,-2.5557342,0.0000000
0.52325300,-2.2858496,-2.5538517,0.0000000
0.52425300,-2.2954073,-2.5519229,0.0000000
0.52525300,-2.3049631,-2.5499477,0.0000000
0.52625300,-2.3145167,-2.5479261,0.0000000
0.52725300,-2.3240678,-2.5458581,0.0000000
0.52825300,-2.3336161,-2.5437437,0.0000000
0.52925300,-2.3431614,-2.5415829,0.0000000
0.53025300,-2.3527032,-2.5393757,0.0000000
0.53125300,-2.3622415,-2.5371221,0.0000000
0.53225300,-2.3717758,-2.5348221,0.0000000
0.53325300,-2.3813058,-2.5324756,0.0000000
0.53425300,-2.3908314,-2.5300828,0.0000000
0.53525300,-2.4003522,-2.5276435,0.0000000
0.53625300,-2.4098679,-2.5251578,0.0000000
0.53725300,-2.4193782,-2.5226257,0.0000000
0.53825300,-2.4288829,-2.5200473,0.0000000
0.53925300,-2.4383816,-2.5174225,0.0000000
0.54025300,-2.4478741,-2.5147513,0.0000000
0.54125300,-2.4573601,-2.5120338,0.0000000
0.54225300,-2.4668393,-2.5092699,0.0000000
0.54325300,-2.4763114,-2.5064598,0.0000000
0.54425300,-2.4857761,-2.5036034,0.0000000
0.54525300,-2.4952331,-2.5007007,0.0000000
0.54625300,-2.5046822,-2.4977518,0.0000000
0.54725300,-2.5141230,-2.4947568,0.0000000
0.54825300,-2.5235553,-2.4917155,0.0000000
0.54925300,-2.5329788,-2.4886281,0.0000000
0.55025300,-2.5423931,-2.4854947,0.0000000
0.55125300,-2.5517980,-2.4823152,0.0000000
0.55225300,-2.5611932,-2.4790896,0.0000000
0.55325300,-2.5705785,-2.4758181,0.0000000
0.55425300,-2.5799535,-2.4725007,0.0000000
0.55525300,-2.5893179,-2.4691373,0.0000000
0.55625300,-2.5986714,-2.4657282,0.0000000
0.55725300,-2.6080138,-2.4622732,0.0000000
0.55825300,-2.6173448,-2.4587725,0.0000000
0.55925300,-2.6266641,-2.4552262,0.0000000
0.56025300,-2.6359714,-2.4516342,0.0000000
0.56125300,-2.6452663,-2.4479966,0.0000000
0.56225300,-2.6545487,-2.4443135,0.0000000
0.56325300,-2.6638183,-2.4405850,0.0000000
0.56425300,-2.6730747,-2.4368111,0.0000000
0.56525300,-2.6823176,-2.4329919,0.0000000
0.56625300,-2.6915468,-2.4291274,0.0000000
0.56725300,-2.7007620,-2.4252178,0.0000000
0.56825300,-2.7099629,-2.4212630,0.0000000
0.56925300,-2.7191493,-2.4172633,0.0000000
0.57025300,-2.7283207,-2.4132185,0.0000000
0.57125300,-2.7374770,-2.4091289,0.0000000
0.57225300,-2.7466179,-2.4049946,0.0000000
0.57325300,-2.7557431,-2.4008155,0.0000000
0.57425300,-2.7648522,-2.3965918,0.0000000
0.57525300,-2.7739451,-2.3923235,0.0000000
0.57625300,-2.7830214,-2.3880109,0.0000000
0.57725300,-2.7920808,-2.3836538,0.0000000
0.57825300,-2.8011232,-2.3792525,0.0000000
0.57925300,-2.8101481,-2.3748071,0.0000000
0.58025300,-2.8191553,-2.3703175,0.0000000
0.58125300,-2.8281446,-2.3657840,0.0000000
0.58225300,-2.8371156,-2.3612067,0.0000000
0.58325300,-2.8460682,-2.3565856,0.0000000
0.58425300,-2.8550019,-2.3519208,0.0000000
0.58525300,-2.8639165,-2.3472125,0.0000000
0.58625300,-2.8728118,-2.3424607,0.0000000
0.58725300,-2.8816875,-2.3376656,0.0000000
0.58825300,-2.8905432,-2.3328273,0.0000000
0.58925300,-2.8993788,-2.3279460,0.0000000
0.59025300,-2.9081940,-2.3230216,0.0000000
0.59125300,-2.9169884,-2.3180544,0.0000000
0.59225300,-2.9257619,-2.3130444,0.0000000
0.59325300,-2.9345141,-2.3079919,0.0000000
0.59425300,-2.9432448,-2.3028968,0.0000000
0.59525300,-2.9519537,-2.2977594,0.0000000
0.59625300,-2.9606405,-2.2925798,0.0000000
0.59725300,-2.9693050,-2.2873581,0.0000000
0.59825300,-2.9779470,-2.2820944,0.0000000
0.59925300,-2.9865660,-2.2767889,0.0000000
0.60025300,-2.9951620,-2.2714417,0.0000000
0.60125300,-3.0037346,-2.2660530,0.0000000
0.60225300,-3.0122836,-2.2606229,0.0000000
0.60325300,-3.0208086,-2.2551515,0.0000000
0.60425300,-3.0293095,-2.2496389,0.0000000
0.60525300,-3.0377860,-2.2440855,0.0000000
0.60625300,-3.0462378,-2.2384912,0.0000000
0.60725300,-3.0546647,-2.2328562,0.0000000
0.60825300,-3.0630665,-2.2271808,0.0000000
0.60925300,-3.0714428,-2.2214649,0.0000000
0.61025300,-3.0797934,-2.2157089,0.0000000
0.61125300,-3.0881181,-2.2099128,0.0000000
0.61225300,-3.0964166,-2.2040769,0.0000000
0.61325300,-3.1046887,-2.1982012,0.0000000
0.61425300,-3.1129341,-2.1922860,0.0000000
0.61525300,-3.1211526,-2.1863314,0.0000000
0.61625300,-3.1293439,-2.1803376,0.0000000
0.61725300,-3.1375078,-2.1743047,0.0000000
0.61825300,-3.1456441,-2.1682329,0.0000000
0.61925300,-3.1537524,-2.1621225,0.0000000
0.62025300,-3.1618327,-2.1559735,0.0000000
0.62125300,-3.1698846,-2.1497862,0.0000000
0.62225300,-3.1779079,-2.1435607,0.0000000
0.62325300,-3.1859024,-2.1372972,0.0000000
0.62425300,-3.1938678,-2.1309958,0.0000000
0.62525300,-3.2018039,-2.1246569,0.0000000
0.62625300,-3.2097104,-2.1182805,0.0000000
0.62725300,-3.2175873,-2.1118669,0.0000000
0.62825300,-3.2254341,-2.1054162,0.0000000
0.62925300,-3.2332508,-2.0989286,0.0000000
0.63025300,-3.2410370,-2.0924043,0.0000000
0.63125300,-3.2487925,-2.0858436,0.0000000
0.63225300,-3.2565172,-2.0792465,0.0000000
0.63325300,-3.2642108,-2.0726134,0.0000000
0.63425300,-3.2718731,-2.0659443,0.0000000
0.63525300,-3.2795039,-2.0592396,0.0000000
0.63625300,-3.2871029,-2.0524993,0.0000000
0.63725300,-3.2946700,-2.0457238,0.0000000
0.63825300,-3.3022049,-2.0389132,0.0000000
0.63925300,-3.3097075,-2.0320677,0.0000000
0.64025300,-3.3171775,-2.0251875,0.0000000
0.64125300,-3.3246147,-2.0182728,0.0000000
0.64225300,-3.3320189,-2.0113239,0.0000000
0.64325300,-3.3393899,-2.0043409,0.0000000
0.64425300,-3.3467275,-1.9973241,0.0000000
0.64525300,-3.3540316,-1.9902737,0.0000000
0.64625300,-3.3613019,-1.9831899,0.0000000
0.64725300,-3.3685382,-1.9760729,0.0000000
0.64825300,-3.3757403,-1.9689230,0.0000000
0.64925300,-3.3829081,-1.9617403,0.0000000
0.65025300,-3.3900413,-1.9545251,0.0000000
0.65125300,-3.3971398,-1.9472776,0.0000000
0.65225300,-3.4042033,-1.9399980,0.0000000
0.65325300,-3.4112318,-1.9326865,0.0000000
0.65425300,-3.4182249,-1.9253435,0.0000000
0.65525300,-3.4251826,-1.9179690,0.0000000
0.65625300,-3.4321047,-1.9105634,0.0000000
0.65725300,-3.4389909,-1.9031268,0.0000000
0.65825300,-3.4458411,-1.8956596,0.0000000
0.65925300,-3.4526552,-1.8881618,0.0000000
0.66025300,-3.4594329,-1.8806339,0.0000000
0.66125300,-3.4661741,-1.8730759,0.0000000
0.66225300,-3.4728787,-1.8654881,0.0000000
0.66325300,-3.4795464,-1.8578709,0.0000000
0.66425300,-3.4861770,-1.8502243,0.0000000
0.66525300,-3.4927706,-1.8425487,0.0000000
0.66625300,-3.4993268,-1.8348443,0.0000000
0.66725300,-3.5058455,-1.8271113,0.0000000
0.66825300,-3.5123266,-1.8193500,0.0000000
0.66925300,-3.5187700,-1.8115606,0.0000000
0.67025300,-3.5251754,-1.8037433,0.0000000
0.67125300,-3.5315427,-1.7958985,0.0000000
0.67225300,-3.5378718,-1.7880263,0.0000000
0.67325300,-3.5441625,-1.7801270,0.0000000
0.67425300,-3.5504147,-1.7722009,0.0000000
0.67525300,-3.5566282,-1.7642481,0.0000000
0.67625300,-3.5628030,-1.7562690,0.0000000
0.67725300,-3.5689388,-1.7482638,0.0000000
0.67825300,-3.5750356,-1.7402327,0.0000000
0.67925300,-3.5810932,-1.7321761,0.0000000
0.68025300,-3.5871114,-1.7240941,0.0000000
0.68125300,-3.5930902,-1.7159869,0.0000000
0.68225300,-3.5990295,-1.7078550,0.0000000
0.68325300,-3.6049290,-1.6996985,0.0000000
0.68425300,-3.6107887,-1.6915176,0.0000000
0.68525300,-3.6166085,-1.6833126,0.0000000
0.68625300,-3.6223882,-1.6750839,0.0000000
0.68725300,-3.6281278,-1.6668315,0.0000000
0.68825300,-3.6338270,-1.6585559,0.0000000
0.68925300,-3.6394859,-1.6502572,0.0000000
0.69025300,-3.6451043,-1.6419358,0.0000000
0.69125300,-3.6506821,-1.6335918,0.0000000
0.69225300,-3.6562192,-1.6252255,0.0000000
0.69325300,-3.6617154,-1.6168373,0.0000000
0.69425300,-3.6671708,-1.6084272,0.0000000
0.69525300,-3.6725851,-1.5999957,0.0000000
0.69625300,-3.6779584,-1.5915430,0.0000000
0.69725300,-3.6832904,-1.5830694,0.0000000
0.69825300,-3.6885812,-1.5745750,0.0000000
0.69925300,-3.6938306,-1.5660602,0.0000000
0.70025300,-3.6990385,-1.5575252,0.0000000
0.70125300,-3.7042049,-1.5489703,0.0000000
0.70225300,-3.7093296,-1.5403958,0.0000000
0.70325300,-3.7144127,-1.5318018,0.0000000
0.70425300,-3.7194539,-1.5231888,0.0000000
0.70525300,-3.7244533,-1.5145569,0.0000000
0.70625300,-3.7294108,-1.5059064,0.0000000
0.70725300,-3.7343262,-1.4972376,0.0000000
0.70825300,-3.7391996,-1.4885508,0.0000000
0.70925300,-3.7440308,-1.4798461,0.0000000
0.71025300,-3.7488198,-1.4711240,0.0000000
0.71125300,-3.7535666,-1.4623845,0.0000000
0.71225300,-3.7582710,-1.4536281,0.0000000
0.71325300,-3.7629331,-1.4448549,0.0000000
0.71425300,-3.7675526,-1.4360653,0.0000000
0.71525300,-3.7721297,-1.4272595,0.0000000
0.71625300,-3.7766643,-1.4184377,0.0000000
0.71725300,-3.7811562,-1.4096002,0.0000000
0.71825300,-3.7856055,-1.4007474,0.0000000
0.71925300,-3.7900121,-1.3918794,0.0000000
0.72025300,-3.7943759,-1.3829965,0.0000000
0.72125300,-3.7986970,-1.3740991,0.0000000
0.72225300,-3.8029752,-1.3651872,0.0000000
0.72325300,-3.8072106,-1.3562613,0.0000000
0.72425300,-3.8114031,-1.3473216,0.0000000
0.72525300,-3.8155527,-1.3383683,0.0000000
0.72625300,-3.8196593,-1.3294018,0.0000000
0.72725300,-3.8237230,-1.3204222,0.0000000
0.72825300,-3.8277436,-1.3114298,0.0000000
0.72925300,-3.8317212,-1.3024249,0.0000000
0.73025300,-3.8356557,-1.2934078,0.0000000
0.73125300,-3.8395472,-1.2843788,0.0000000
0.73225300,-3.8433955,-1.2753380,0.0000000
0.73325300,-3.8472007,-1.2662857,0.0000000
0.73425300,-3.8509628,-1.2572223,0.0000000
0.73525300,-3.8546818,-1.2481479,0.0000000
0.73625300,-3.8583576,-1.2390629,0.0000000
0.73725300,-3.8619903,-1.2299674,0.0000000
0.73825300,-3.8655797,-1.2208618,0.0000000
0.73925300,-3.8691261,-1.2117463,0.0000000
0.74025300,-3.8726292,-1.2026212,0.0000000
0.74125300,-3.8760891,-1.1934867,0.0000000
0.74225300,-3.8795059,-1.1843430,0.0000000
0.74325300,-3.8828795,-1.1751905,0.0000000
0.74425300,-3.8862100,-1.1660294,0.0000000
0.74525300,-3.8894973,-1.1568600,0.0000000
0.74625300,-3.8927414,-1.1476824,0.0000000
0.74725300,-3.8959424,-1.1384970,0.0000000
0.74825300,-3.8991003,-1.1293040,0.0000000
0.74925300,-3.9022150,-1.1201036,0.0000000
0.75025300,-3.9052867,-1.1108962,0.0000000
0.75125300,-3.9083153,-1.1016819,0.0000000
0.75225300,-3.9113008,-1.0924610,0.0000000
0.75325300,-3.9142433,-1.0832338,0.0000000
0.75425300,-3.9171427,-1.0740005,0.0000000
0.75525300,-3.9199992,-1.0647614,0.0000000
0.75625300,-3.9228128,-1.0555167,0.0000000
0.75725300,-3.9255834,-1.0462666,0.0000000
0.75825300,-3.9283111,-1.0370114,0.0000000
0.75925300,-3.9309959,-1.0277513,0.0000000
0.76025300,-3.9336379,-1.0184866,0.0000000
0.76125300,-3.9362371,-1.0092176,0.0000000
0.76225300,-3.9387935,-0.99994437,0.0000000
0.76325300,-3.9413073,-0.99066729,0.0000000
0.76425300,-3.9437783,-0.98138654,0.0000000
0.76525300,-3.9462067,-0.97210238,0.0000000
0.76625300,-3.9485925,-0.96281503,0.0000000
0.76725300,-3.9509358,-0.95352475,0.0000000
0.76825300,-3.9532366,-0.94423175,0.0000000
0.76925300,-3.9554949,-0.93493628,0.0000000
0.77025300,-3.9577108,-0.92563857,0.0000000
0.77125300,-3.9598844,-0.91633884,0.0000000
0.77225300,-3.9620156,-0.90703734,0.0000000
0.77325300,-3.9641047,-0.89773429,0.0000000
0.77425300,-3.9661515,-0.88842991,0.0000000
0.77525300,-3.9681563,-0.87912445,0.0000000
0.77625300,-3.9701189,-0.86981811,0.0000000
0.77725300,-3.9720396,-0.86051114,0.0000000
0.77825300,-3.9739183,-0.85120374,0.0000000
0.77925300,-3.9757551,-0.84189615,0.0000000
0.78025300,-3.9775502,-0.83258859,0.0000000
0.78125300,-3.9793035,-0.82328127,0.0000000
0.78225300,-3.9810151,-0.81397442,0.0000000
0.78325300,-3.9826851,-0.80466825,0.0000000
0.78425300,-3.9843135,-0.79536298,0.0000000
0.78525300,-3.9859005,-0.78605882,0.0000000
0.78625300,-3.9874461,-0.77675599,0.0000000
0.78725300,-3.9889504,-0.76745470,0.0000000
0.78825300,-3.9904134,-0.75815516,0.0000000
0.78925300,-3.9918353,-0.74885758,0.0000000
0.79025300,-3.9932161,-0.73956218,0.0000000
0.79125300,-3.9945558,-0.73026915,0.0000000
0.79225300,-3.9958547,-0.72097870,0.0000000
0.79325300,-3.9971127,-0.71169104,0.0000000
0.79425300,-3.9983299,-0.70240636,0.0000000
0.79525300,-3.9995065,-0.69312488,0.0000000
0.79625300,-4.0006424,-0.68384679,0.0000000
0.79725300,-4.0017379,-0.67457229,0.0000000
0.79825300,-4.0027929,-0.66530158,0.0000000
0.79925300,-4.0038076,-0.65603485,0.0000000
0.80025300,-4.0047821,-0.64677230,0.0000000
0.80125300,-4.0057164,-0.63751412,0.0000000
0.80225300,-4.0066106,-0.62826050,0.0000000
0.80325300,-4.0074649,-0.61901163,0.0000000
0.80425300,-4.0082793,-0.60976770,0.0000000
0.80525300,-4.0090539,-0.60052890,0.0000000
0.80625300,-4.0097888,-0.59129541,0.0000000
0.80725300,-4.0104841,-0.58206742,0.0000000
0.80825300,-4.0111399,-0.57284510,0.0000000
0.80925300,-4.0117563,-0.56362865,0.0000000
0.81025300,-4.0123335,-0.55441824,0.0000000
0.81125300,-4.0128714,-0.54521404,0.0000000
0.81225300,-4.0133702,-0.53601624,0.0000000
0.81325300,-4.0138300,-0.52682500,0.0000000
0.81425300,-4.0142509,-0.51764051,0.0000000
0.81525300,-4.0146330,-0.50846293,0.0000000
0.81625300,-4.0149764,-0.49929244,0.0000000
0.81725300,-4.0152812,-0.49012919,0.0000000
0.81825300,-4.0155476,-0.48097337,0.0000000
0.81925300,-4.0157755,-0.47182513,0.0000000
0.82025300,-4.0159652,-0.46268464,0.0000000
0.82125300,-4.0161167,-0.45355206,0.0000000
0.82225300,-4.0162301,-0.44442755,0.0000000
0.82325300,-4.0163055,-0.43531127,0.0000000
0.82425300,-4.0163431,-0.42620338,0.0000000
0.82525300,-4.0163430,-0.41710404,0.0000000
0.82625300,-4.0163052,-0.40801339,0.0000000
0.82725300,-4.0162299,-0.39893159,0.0000000
0.82825300,-4.0161171,-0.38985880,0.0000000
0.82925300,-4.0159671,-0.38079515,0.0000000
0.83025300,-4.0157798,-0.37174081,0.0000000
0.83125300,-4.0155555,-0.36269592,0.0000000
0.83225300,-4.0152942,-0.35366061,0.0000000
0.83325300,-4.0149960,-0.34463504,0.0000000
0.83425300,-4.0146611,-0.33561934,0.0000000
0.83525300,-4.0142895,-0.32661366,0.0000000
0.83625300,-4.0138813,-0.31761814,0.0000000
0.83725300,-4.0134368,-0.30863290,0.0000000
0.83825300,-4.0129559,-0.29965809,0.0000000
0.83925300,-4.0124389,-0.29069384,0.0000000
0.84025300,-4.0118857,-0.28174028,0.0000000
0.84125300,-4.0112966,-0.27279754,0.0000000
0.84225300,-4.0106717,-0.26386576,0.0000000
0.84325300,-4.0100110,-0.25494505,0.0000000
0.84425300,-4.0093146,-0.24603554,0.0000000
