X:Pos_TX-Body2-Model1(m),Y:Pos_TX-Body2-Model1(m),Y:Pos_TY-Body2-Model1(m),Y:Pos_TZ-Body2-Model1(m)
0.11725300,1.4990616,-0.047683707,0.0000000
0.11825300,1.4990291,-0.048500017,0.0000000
0.11925300,1.4989959,-0.049323234,0.0000000
0.12025300,1.4989618,-0.050153355,0.0000000
0.12125300,1.4989268,-0.050990381,0.0000000
0.12225300,1.4988910,-0.051834310,0.0000000
0.12325300,1.4988543,-0.052685140,0.0000000
0.12425300,1.4988167,-0.053542870,0.0000000
0.12525300,1.4987781,-0.054407500,0.0000000
0.12625300,1.4987387,-0.055279028,0.0000000
0.12725300,1.4986982,-0.056157453,0.0000000
0.12825300,1.4986569,-0.057042772,0.0000000
0.12925300,1.4986145,-0.057934986,0.0000000
0.13025300,1.4985711,-0.058834092,0.0000000
0.13125300,1.4985268,-0.059740089,0.0000000
0.13225300,1.4984814,-0.060652975,0.0000000
0.13325300,1.4984349,-0.061572750,0.0000000
0.13425300,1.4983875,-0.062499411,0.0000000
0.13525300,1.4983389,-0.063432957,0.0000000
0.13625300,1.4982893,-0.064373386,0.0000000
0.13725300,1.4982385,-0.065320697,0.0000000
0.13825300,1.4981866,-0.066274888,0.0000000
0.13925300,1.4981336,-0.067235956,0.0000000
0.14025300,1.4980795,-0.068203902,0.0000000
0.14125300,1.4980241,-0.069178722,0.0000000
0.14225300,1.4979676,-0.070160414,0.0000000
0.14325300,1.4979099,-0.071148978,0.0000000
0.14425300,1.4978510,-0.072144410,0.0000000
0.14525300,1.4977908,-0.073146709,0.0000000
0.14625300,1.4977294,-0.074155874,0.0000000
0.14725300,1.4976667,-0.075171901,0.0000000
0.14825300,1.4976027,-0.076194789,0.0000000
0.14925300,1.4975374,-0.077224536,0.0000000
0.15025300,1.4974708,-0.078261139,0.0000000
0.15125300,1.4974029,-0.079304597,0.0000000
0.15225300,1.4973336,-0.080354906,0.0000000
0.15325300,1.4972629,-0.081412066,0.0000000
0.15425300,1.4971908,-0.082476072,0.0000000
0.15525300,1.4971173,-0.083546924,0.0000000
0.15625300,1.4970424,-0.084624618,0.0000000
0.15725300,1.4969660,-0.085709152,0.0000000
0.15825300,1.4968882,-0.086800524,0.0000000
0.15925300,1.4968089,-0.087898730,0.0000000
0.16025300,1.4967280,-0.089003769,0.0000000
0.16125300,1.4966457,-0.090115637,0.0000000
0.16225300,1.4965618,-0.091234332,0.0000000
0.16325300,1.4964763,-0.092359851,0.0000000
0.16425300,1.4963893,-0.093492192,0.0000000
0.16525300,1.4963007,-0.094631350,0.0000000
0.16625300,1.4962104,-0.095777324,0.0000000
0.16725300,1.4961185,-0.096930110,0.0000000
0.16825300,1.4960250,-0.098089705,0.0000000
0.16925300,1.4959298,-0.099256107,0.0000000
0.17025300,1.4958328,-0.10042931,0.0000000
0.17125300,1.4957342,-0.10160932,0.0000000
0.17225300,1.4956338,-0.10279612,0.0000000
0.17325300,1.4955317,-0.10398971,0.0000000
0.17425300,1.4954278,-0.10519009,0.0000000
0.17525300,1.4953221,-0.10639726,0.0000000
0.17625300,1.4952146,-0.10761121,0.0000000
0.17725300,1.4951052,-0.10883195,0.0000000
0.17825300,1.4949940,-0.11005945,0.0000000
0.17925300,1.4948809,-0.11129373,0.0000000
0.18025300,1.4947659,-0.11253478,0.0000000
0.18125300,1.4946490,-0.11378259,0.0000000
0.18225300,1.4945301,-0.11503716,0.0000000
0.18325300,1.4944093,-0.11629849,0.0000000
0.18425300,1.4942865,-0.11756657,0.0000000
0.18525300,1.4941617,-0.11884140,0.0000000
0.18625300,1.4940348,-0.12012297,0.0000000
0.18725300,1.4939059,-0.12141129,0.0000000
0.18825300,1.4937750,-0.12270634,0.0000000
0.18925300,1.4936419,-0.12400812,0.0000000
0.19025300,1.4935067,-0.12531662,0.0000000
0.19125300,1.4933694,-0.12663185,0.0000000
0.19225300,1.4932300,-0.12795380,0.0000000
0.19325300,1.4930883,-0.12928246,0.0000000
0.19425300,1.4929445,-0.13061783,0.0000000
0.19525300,1.4927984,-0.13195990,0.0000000
0.19625300,1.4926501,-0.13330868,0.0000000
0.19725300,1.4924995,-0.13466414,0.0000000
0.19825300,1.4923466,-0.13602630,0.0000000
0.19925300,1.4921914,-0.13739514,0.0000000
0.20025300,1.4920338,-0.13877066,0.0000000
0.20125300,1.4918739,-0.14015285,0.0000000
0.20225300,1.4917117,-0.14154171,0.0000000
0.20325300,1.4915470,-0.14293723,0.0000000
0.20425300,1.4913798,-0.14433941,0.0000000
0.20525300,1.4912103,-0.14574825,0.0000000
0.20625300,1.4910382,-0.14716372,0.0000000
0.20725300,1.4908636,-0.14858584,0.0000000
0.20825300,1.4906866,-0.15001460,0.0000000
0.20925300,1.4905069,-0.15144998,0.0000000
0.21025300,1.4903247,-0.15289199,0.0000000
0.21125300,1.4901399,-0.15434062,0.0000000
0.21225300,1.4899525,-0.15579585,0.0000000
0.21325300,1.4897624,-0.15725769,0.0000000
0.21425300,1.4895697,-0.15872613,0.0000000
0.21525300,1.4893743,-0.16020116,0.0000000
0.21625300,1.4891761,-0.16168278,0.0000000
0.21725300,1.4889752,-0.16317098,0.0000000
0.21825300,1.4887716,-0.16466575,0.0000000
0.21925300,1.4885651,-0.16616708,0.0000000
0.22025300,1.4883558,-0.16767498,0.0000000
0.22125300,1.4881437,-0.16918942,0.0000000
0.22225300,1.4879288,-0.17071042,0.0000000
0.22325300,1.4877109,-0.17223795,0.0000000
0.22425300,1.4874901,-0.17377201,0.0000000
0.22525300,1.4872664,-0.17531259,0.0000000
0.22625300,1.4870397,-0.17685969,0.0000000
0.22725300,1.4868100,-0.17841331,0.0000000
0.22825300,1.4865773,-0.17997342,0.0000000
0.22925300,1.4863416,-0.18154002,0.0000000
0.23025300,1.4861028,-0.18311311,0.0000000
0.23125300,1.4858609,-0.18469268,0.0000000
0.23225300,1.4856158,-0.18627872,0.0000000
0.23325300,1.4853677,-0.18787123,0.0000000
0.23425300,1.4851163,-0.18947018,0.0000000
0.23525300,1.4848618,-0.19107559,0.0000000
0.23625300,1.4846040,-0.19268743,0.0000000
0.23725300,1.4843430,-0.19430570,0.0000000
0.23825300,1.4840787,-0.19593038,0.0000000
0.23925300,1.4838111,-0.19756149,0.0000000
0.24025300,1.4835402,-0.19919899,0.0000000
0.24125300,1.4832659,-0.20084289,0.0000000
0.24225300,1.4829882,-0.20249317,0.0000000
0.24325300,1.4827071,-0.20414983,0.0000000
0.24425300,1.4824226,-0.20581286,0.0000000
0.24525300,1.4821346,-0.20748224,0.0000000
0.24625300,1.4818432,-0.20915798,0.0000000
0.24725300,1.4815482,-0.21084005,0.0000000
0.24825300,1.4812497,-0.21252845,0.0000000
0.24925300,1.4809476,-0.21422317,0.0000000
0.25025300,1.4806419,-0.21592420,0.0000000
0.25125300,1.4803325,-0.21763153,0.0000000
0.25225300,1.4800196,-0.21934515,0.0000000
0.25325300,1.4797029,-0.22106505,0.0000000
0.25425300,1.4793825,-0.22279122,0.0000000
0.25525300,1.4790584,-0.22452364,0.0000000
0.25625300,1.4787306,-0.22626232,0.0000000
0.25725300,1.4783989,-0.22800723,0.0000000
0.25825300,1.4780634,-0.22975837,0.0000000
0.25925300,1.4777241,-0.23151572,0.0000000
0.26025300,1.4773809,-0.23327928,0.0000000
0.26125300,1.4770338,-0.23504904,0.0000000
0.26225300,1.4766828,-0.23682497,0.0000000
0.26325300,1.4763278,-0.23860708,0.0000000
0.26425300,1.4759688,-0.24039535,0.0000000
0.26525300,1.4756059,-0.24218976,0.0000000
0.26625300,1.4752388,-0.24399031,0.0000000
0.26725300,1.4748677,-0.24579698,0.0000000
0.26825300,1.4744925,-0.24760977,0.0000000
0.26925300,1.4741132,-0.24942866,0.0000000
0.27025300,1.4737297,-0.25125363,0.0000000
0.27125300,1.4733421,-0.25308468,0.0000000
0.27225300,1.4729502,-0.25492180,0.0000000
0.27325300,1.4725541,-0.25676496,0.0000000
0.27425300,1.4721537,-0.25861416,0.0000000
0.27525300,1.4717490,-0.26046939,0.0000000
0.27625300,1.4713400,-0.26233063,0.0000000
0.27725300,1.4709266,-0.26419786,0.0000000
0.27825300,1.4705088,-0.26607109,0.0000000
0.27925300,1.4700866,-0.26795028,0.0000000
0.28025300,1.4696600,-0.26983543,0.0000000
0.28125300,1.4692289,-0.27172653,0.0000000
0.28225300,1.4687933,-0.27362356,0.0000000
0.28325300,1.4683532,-0.27552650,0.0000000
0.28425300,1.4679085,-0.27743535,0.0000000
0.28525300,1.4674592,-0.27935009,0.0000000
0.28625300,1.4670054,-0.28127070,0.0000000
0.28725300,1.4665468,-0.28319717,0.0000000
0.28825300,1.4660836,-0.28512948,0.0000000
0.28925300,1.4656157,-0.28706763,0.0000000
0.29025300,1.4651430,-0.28901159,0.0000000
0.29125300,1.4646656,-0.29096135,0.0000000
0.29225300,1.4641834,-0.29291689,0.0000000
0.29325300,1.4636963,-0.29487821,0.0000000
0.29425300,1.4632044,-0.29684528,0.0000000
0.29525300,1.4627077,-0.29881808,0.0000000
0.29625300,1.4622060,-0.30079661,0.0000000
0.29725300,1.4616993,-0.30278085,0.0000000
0.29825300,1.4611877,-0.30477078,0.0000000
0.29925300,1.4606711,-0.30676638,0.0000000
0.30025300,1.4601495,-0.30876764,0.0000000
0.30125300,1.4596228,-0.31077455,0.0000000
0.30225300,1.4590910,-0.31278707,0.0000000
0.30325300,1.4585541,-0.31480521,0.0000000
0.30425300,1.4580121,-0.31682893,0.0000000
0.30525300,1.4574648,-0.31885823,0.0000000
0.30625300,1.4569124,-0.32089309,0.0000000
0.30725300,1.4563547,-0.32293349,0.0000000
0.30825300,1.4557917,-0.32497941,0.0000000
0.30925300,1.4552235,-0.32703083,0.0000000
0.31025300,1.4546499,-0.32908774,0.0000000
0.31125300,1.4540710,-0.33115012,0.0000000
0.31225300,1.4534866,-0.33321794,0.0000000
0.31325300,1.4528969,-0.33529120,0.0000000
0.31425300,1.4523017,-0.33736987,0.0000000
0.31525300,1.4517010,-0.33945394,0.0000000
0.31625300,1.4510949,-0.34154338,0.0000000
0.31725300,1.4504831,-0.34363818,0.0000000
0.31825300,1.4498659,-0.34573832,0.0000000
0.31925300,1.4492430,-0.34784377,0.0000000
0.32025300,1.4486145,-0.34995452,0.0000000
0.32125300,1.4479803,-0.35207056,0.0000000
0.32225300,1.4473405,-0.35419185,0.0000000
0.32325300,1.4466949,-0.35631838,0.0000000
0.32425300,1.4460436,-0.35845014,0.0000000
0.32525300,1.4453865,-0.36058709,0.0000000
0.32625300,1.4447236,-0.36272922,0.0000000
0.32725300,1.4440548,-0.36487651,0.0000000
0.32825300,1.4433802,-0.36702894,0.0000000
0.32925300,1.4426997,-0.36918648,0.0000000
0.33025300,1.4420133,-0.37134912,0.0000000
0.33125300,1.4413209,-0.37351684,0.0000000
0.33225300,1.4406226,-0.37568961,0.0000000
0.33325300,1.4399182,-0.37786741,0.0000000
0.33425300,1.4392077,-0.38005022,0.0000000
0.33525300,1.4384912,-0.38223802,0.0000000
0.33625300,1.4377686,-0.38443078,0.0000000
0.33725300,1.4370399,-0.38662849,0.0000000
0.33825300,1.4363050,-0.38883112,0.0000000
0.33925300,1.4355639,-0.39103865,0.0000000
0.34025300,1.4348166,-0.39325106,0.0000000
0.34125300,1.4340630,-0.39546832,0.0000000
0.34225300,1.4333031,-0.39769042,0.0000000
0.34325300,1.4325369,-0.39991732,0.0000000
0.34425300,1.4317644,-0.40214900,0.0000000
0.34525300,1.4309855,-0.40438545,0.0000000
0.34625300,1.4302002,-0.40662663,0.0000000
0.34725300,1.4294085,-0.40887252,0.0000000
0.34825300,1.4286104,-0.41112311,0.0000000
0.34925300,1.4278057,-0.41337836,0.0000000
0.35025300,1.4269945,-0.41563825,0.0000000
0.35125300,1.4261768,-0.41790276,0.0000000
0.35225300,1.4253525,-0.42017186,0.0000000
0.35325300,1.4245216,-0.42244552,0.0000000
0.35425300,1.4236840,-0.42472373,0.0000000
0.35525300,1.4228398,-0.42700645,0.0000000
0.35625300,1.4219889,-0.42929367,0.0000000
0.35725300,1.4211313,-0.43158535,0.0000000
0.35825300,1.4202669,-0.43388147,0.0000000
0.35925300,1.4193957,-0.43618200,0.0000000
0.36025300,1.4185178,-0.43848692,0.0000000
0.36125300,1.4176330,-0.44079621,0.0000000
0.36225300,1.4167413,-0.44310983,0.0000000
0.36325300,1.4158428,-0.44542775,0.0000000
0.36425300,1.4149373,-0.44774997,0.0000000
0.36525300,1.4140248,-0.45007643,0.0000000
0.36625300,1.4131054,-0.45240712,0.0000000
0.36725300,1.4121790,-0.45474202,0.0000000
0.36825300,1.4112455,-0.45708109,0.0000000
0.36925300,1.4103050,-0.45942430,0.0000000
0.37025300,1.4093574,-0.46177163,0.0000000
0.37125300,1.4084027,-0.46412305,0.0000000
0.37225300,1.4074408,-0.46647854,0.0000000
0.37325300,1.4064717,-0.46883805,0.0000000
0.37425300,1.4054955,-0.47120158,0.0000000
0.37525300,1.4045120,-0.47356908,0.0000000
0.37625300,1.4035212,-0.47594052,0.0000000
0.37725300,1.4025232,-0.47831589,0.0000000
0.37825300,1.4015178,-0.48069515,0.0000000
0.37925300,1.4005051,-0.48307826,0.0000000
0.38025300,1.3994851,-0.48546521,0.0000000
0.38125300,1.3984576,-0.48785596,0.0000000
0.38225300,1.3974227,-0.49025048,0.0000000
0.38325300,1.3963804,-0.49264874,0.0000000
0.38425300,1.3953306,-0.49505072,0.0000000
0.38525300,1.3942732,-0.49745637,0.0000000
0.38625300,1.3932084,-0.49986568,0.0000000
0.38725300,1.3921360,-0.50227860,0.0000000
0.38825300,1.3910560,-0.50469511,0.0000000
0.38925300,1.3899684,-0.50711519,0.0000000
0.39025300,1.3888731,-0.50953879,0.0000000
0.39125300,1.3877702,-0.51196588,0.0000000
0.39225300,1.3866596,-0.51439644,0.0000000
0.39325300,1.3855413,-0.51683043,0.0000000
0.39425300,1.3844153,-0.51926782,0.0000000
0.39525300,1.3832815,-0.52170858,0.0000000
0.39625300,1.3821398,-0.52415268,0.0000000
0.39725300,1.3809904,-0.52660008,0.0000000
0.39825300,1.3798331,-0.52905075,0.0000000
0.39925300,1.3786680,-0.53150466,0.0000000
0.40025300,1.3774950,-0.53396178,0.0000000
0.40125300,1.3763140,-0.53642207,0.0000000
0.40225300,1.3751251,-0.53888550,0.0000000
0.40325300,1.3739282,-0.54135203,0.0000000
0.40425300,1.3727234,-0.54382164,0.0000000
0.40525300,1.3715105,-0.54629428,0.0000000
0.40625300,1.3702896,-0.54876994,0.0000000
0.40725300,1.3690606,-0.55124856,0.0000000
0.40825300,1.3678235,-0.55373012,0.0000000
0.40925300,1.3665783,-0.55621458,0.0000000
0.41025300,1.3653250,-0.55870191,0.0000000
0.41125300,1.3640635,-0.56119207,0.0000000
0.41225300,1.3627938,-0.56368504,0.0000000
0.41325300,1.3615159,-0.56618076,0.0000000
0.41425300,1.3602298,-0.56867922,0.0000000
0.41525300,1.3589354,-0.57118037,0.0000000
0.41625300,1.3576328,-0.57368417,0.0000000
0.41725300,1.3563218,-0.57619060,0.0000000
0.41825300,1.3550025,-0.57869961,0.0000000
0.41925300,1.3536749,-0.58121117,0.0000000
0.42025300,1.3523389,-0.58372525,0.0000000
0.42125300,1.3509945,-0.58624181,0.0000000
0.42225300,1.3496417,-0.58876080,0.0000000
0.42325300,1.3482804,-0.59128221,0.0000000
0.42425300,1.3469107,-0.59380598,0.0000000
0.42525300,1.3455326,-0.59633208,0.0000000
0.42625300,1.3441459,-0.59886047,0.0000000
0.42725300,1.3427507,-0.60139113,0.0000000
0.42825300,1.3413469,-0.60392400,0.0000000
0.42925300,1.3399346,-0.60645905,0.0000000
0.43025300,1.3385137,-0.60899625,0.0000000
0.43125300,1.3370842,-0.61153556,0.0000000
0.43225300,1.3356461,-0.61407693,0.0000000
0.43325300,1.3341994,-0.61662034,0.0000000
0.43425300,1.3327439,-0.61916574,0.0000000
0.43525300,1.3312798,-0.62171309,0.0000000
0.43625300,1.3298070,-0.62426236,0.0000000
0.43725300,1.3283255,-0.62681350,0.0000000
0.43825300,1.3268352,-0.62936649,0.0000000
0.43925300,1.3253361,-0.63192127,0.0000000
0.44025300,1.3238283,-0.63447781,0.0000000
0.44125300,1.3223117,-0.63703607,0.0000000
0.44225300,1.3207862,-0.63959602,0.0000000
0.44325300,1.3192519,-0.64215761,0.0000000
0.44425300,1.3177088,-0.64472079,0.0000000
0.44525300,1.3161568,-0.64728555,0.0000000
0.44625300,1.3145958,-0.64985182,0.0000000
0.44725300,1.3130260,-0.65241958,0.0000000
0.44825300,1.3114473,-0.65498878,0.0000000
0.44925300,1.3098596,-0.65755938,0.0000000
0.45025300,1.3082630,-0.66013134,0.0000000
0.45125300,1.3066573,-0.66270462,0.0000000
0.45225300,1.3050427,-0.66527919,0.0000000
0.45325300,1.3034191,-0.66785499,0.0000000
0.45425300,1.3017864,-0.67043199,0.0000000
0.45525300,1.3001447,-0.67301015,0.0000000
0.45625300,1.2984940,-0.67558942,0.0000000
0.45725300,1.2968342,-0.67816977,0.0000000
0.45825300,1.2951652,-0.68075115,0.0000000
0.45925300,1.2934872,-0.68333353,0.0000000
0.46025300,1.2918001,-0.68591685,0.0000000
0.46125300,1.2901038,-0.68850108,0.0000000
0.46225300,1.2883984,-0.69108618,0.0000000
0.46325300,1.2866838,-0.69367210,0.0000000
0.46425300,1.2849601,-0.69625881,0.0000000
0.46525300,1.2832271,-0.69884625,0.0000000
0.46625300,1.2814850,-0.70143439,0.0000000
0.46725300,1.2797336,-0.70402319,0.0000000
0.46825300,1.2779731,-0.70661260,0.0000000
0.46925300,1.2762032,-0.70920257,0.0000000
0.47025300,1.2744241,-0.71179307,0.0000000
0.47125300,1.2726358,-0.71438406,0.0000000
0.47225300,1.2708382,-0.71697549,0.0000000
0.47325300,1.2690312,-0.71956731,0.0000000
0.47425300,1.2672150,-0.72215949,0.0000000
0.47525300,1.2653895,-0.72475198,0.0000000
0.47625300,1.2635546,-0.72734473,0.0000000
0.47725300,1.2617104,-0.72993771,0.0000000
0.47825300,1.2598569,-0.73253087,0.0000000
0.47925300,1.2579940,-0.73512417,0.0000000
0.48025300,1.2561217,-0.73771755,0.0000000
0.48125300,1.2542401,-0.74031099,0.0000000
0.48225300,1.2523490,-0.74290443,0.0000000
0.48325300,1.2504486,-0.74549783,0.0000000
0.48425300,1.2485388,-0.74809114,0.0000000
0.48525300,1.2466195,-0.75068433,0.0000000
0.48625300,1.2446909,-0.75327734,0.0000000
0.48725300,1.2427528,-0.75587014,0.0000000
0.48825300,1.2408052,-0.75846268,0.0000000
0.48925300,1.2388482,-0.76105490,0.0000000
0.49025300,1.2368818,-0.76364678,0.0000000
0.49125300,1.2349059,-0.76623826,0.0000000
0.49225300,1.2329205,-0.76882930,0.0000000
0.49325300,1.2309256,-0.77141986,0.0000000
0.49425300,1.2289213,-0.77400988,0.0000000
0.49525300,1.2269075,-0.77659933,0.0000000
0.49625300,1.2248841,-0.77918816,0.0000000
0.49725300,1.2228513,-0.78177632,0.0000000
0.49825300,1.2208090,-0.78436377,0.0000000
0.49925300,1.2187571,-0.78695047,0.0000000
0.50025300,1.2166958,-0.78953636,0.0000000
0.50125300,1.2146249,-0.79212140,0.0000000
0.50225300,1.2125445,-0.79470555,0.0000000
0.50325300,1.2104545,-0.79728876,0.0000000
0.50425300,1.2083550,-0.79987099,0.0000000
0.50525300,1.2062460,-0.80245219,0.0000000
0.50625300,1.2041274,-0.80503231,0.0000000
0.50725300,1.2019993,-0.80761131,0.0000000
0.50825300,1.1998617,-0.81018914,0.0000000
0.50925300,1.1977144,-0.81276576,0.0000000
0.51025300,1.1955577,-0.81534112,0.0000000
0.51125300,1.1933914,-0.81791518,0.0000000
0.51225300,1.1912155,-0.82048788,0.0000000
0.51325300,1.1890300,-0.82305919,0.0000000
0.51425300,1.1868350,-0.82562905,0.0000000
0.51525300,1.1846305,-0.82819742,0.0000000
0.51625300,1.1824163,-0.83076426,0.0000000
0.51725300,1.1801926,-0.83332952,0.0000000
0.51825300,1.1779594,-0.83589315,0.0000000
0.51925300,1.1757166,-0.83845510,0.0000000
0.52025300,1.1734642,-0.84101534,0.0000000
0.52125300,1.1712022,-0.84357381,0.0000000
0.52225300,1.1689307,-0.84613046,0.0000000
0.52325300,1.1666497,-0.84868526,0.0000000
0.52425300,1.1643590,-0.85123815,0.0000000
0.52525300,1.1620588,-0.85378908,0.0000000
0.52625300,1.1597491,-0.85633802,0.0000000
0.52725300,1.1574298,-0.85888492,0.0000000
0.52825300,1.1551010,-0.86142972,0.0000000
0.52925300,1.1527626,-0.86397239,0.0000000
0.53025300,1.1504147,-0.86651287,0.0000000
0.53125300,1.1480572,-0.86905112,0.0000000
0.53225300,1.1456902,-0.87158709,0.0000000
0.53325300,1.1433137,-0.87412075,0.0000000
0.53425300,1.1409276,-0.87665203,0.0000000
0.53525300,1.1385320,-0.87918089,0.0000000
0.53625300,1.1361269,-0.88170730,0.0000000
0.53725300,1.1337123,-0.88423119,0.0000000
0.53825300,1.1312882,-0.88675253,0.0000000
0.53925300,1.1288545,-0.88927127,0.0000000
0.54025300,1.1264114,-0.89178735,0.0000000
0.54125300,1.1239588,-0.89430075,0.0000000
0.54225300,1.1214967,-0.89681140,0.0000000
0.54325300,1.1190251,-0.89931927,0.0000000
0.54425300,1.1165441,-0.90182431,0.0000000
0.54525300,1.1140536,-0.90432646,0.0000000
0.54625300,1.1115536,-0.90682569,0.0000000
0.54725300,1.1090442,-0.90932194,0.0000000
0.54825300,1.1065254,-0.91181518,0.0000000
0.54925300,1.1039971,-0.91430536,0.0000000
